id,marker_name,linkage_id,chr,genetic_coord
329,"NODE_2014_length_29135_cov_2.70274_B0_start10956,10971",21,chr1,246.850817432
330,NODE_3998_length_17903_cov_2.42615___17305,21,chr1,246.850817432
331,NODE_1118_length_40311_cov_2.92866_B1_start16168,21,chr1,251.078686834
332,"NODE_2426_length_25834_cov_2.30267_B0_start12497,14125,14125",21,chr1,252.360808364
333,"NODE_1350_length_37040_cov_2.31874_B0_start10418,22831,23310,23340,23340",21,chr1,254.633927068
334,NODE_4234_length_16951_cov_2.7084_B0_start11183,21,chr1,254.633927068
335,NODE_10738_length_4325_cov_1.71347_B0_start2431,21,chr1,254.633927068
336,"NODE_12309_length_3081_cov_1.976_B0_start456,463",21,chr1,254.633927068
337,NODE_2065_length_28805_cov_2.42982_B0_start14019,21,chr1,256.083303912
338,NODE_2571_length_24562_cov_2.54307___2010,21,chr1,257.750124925
339,NODE_2571_length_24562_cov_2.54307___2086,21,chr1,257.750124925
340,NODE_2571_length_24562_cov_2.54307___2345,21,chr1,259.065990341
341,"NODE_4675_length_15334_cov_2.22037_B0_start1192,1192",21,chr1,257.750124925
342,NODE_5136_length_13700_cov_2.51749___10798,21,chr1,257.750124925
343,NODE_5136_length_13700_cov_2.51749___10865,21,chr1,257.750124925
344,NODE_2807_length_23273_cov_2.56652_B0_start5302,21,chr1,258.49553639
345,"NODE_4369_length_16440_cov_2.67016_B0_start4811,7562",21,chr1,258.504168429
346,"NODE_3516_length_19850_cov_2.64744_B0_start10322,10417,10417",21,chr1,259.065990341
347,NODE_7939_length_7694_cov_2.7505_B0_start1346,21,chr1,259.065990341
348,NODE_674_length_49821_cov_2.53541_B2_start45956,21,chr1,261.264146512
349,NODE_1826_length_30870_cov_2.32468_B0_start24746,21,chr1,261.264146512
351,"NODE_3778_length_18770_cov_2.32772_B0_start4630,4661",21,chr1,261.264146512
352,"NODE_5302_length_13232_cov_2.79373_B0_start11965,11965",21,chr1,261.264146512
353,"NODE_5451_length_12785_cov_2.68299_B0_start9101,9101,9101",21,chr1,261.264146512
354,NODE_4617_length_15527_cov_2.56148_B0_start9353,21,chr1,264.636210552
355,"NODE_1464_length_35269_cov_2.48336_B0_start3044,4023,4300,4309",21,chr1,270.894367699
356,"NODE_2121_length_28239_cov_2.67047_B0_start4752,4788",21,chr1,270.894367699
357,NODE_5222_length_13462_cov_2.61391___5596,21,chr1,270.894367699
358,NODE_6622_length_10114_cov_2.51196___6402,21,chr1,270.894367699
359,"NODE_291_length_71268_cov_2.58021_B0_start7141,7683,26581,26627",21,chr1,272.781384099
360,NODE_329_length_68553_cov_2.50815___11369,21,chr1,272.781384099
361,NODE_329_length_68553_cov_2.50815___11896,21,chr1,270.894367699
363,NODE_329_length_68553_cov_2.50815___11897,21,chr1,270.894367699
365,NODE_422_length_62414_cov_2.63765_B0_start30799,21,chr1,273.724808314
366,"NODE_2629_length_24242_cov_2.54878_B0_start11802,11802,13732",21,chr1,273.724808314
367,"NODE_4299_length_16717_cov_3.07671_B0_start11860,11860,11892,11892,15863,15965,15965",21,chr1,273.724808314
368,NODE_5903_length_11677_cov_2.92868___6338,21,chr1,273.724808314
370,NODE_5903_length_11677_cov_2.92868___6395,21,chr1,273.724808314
372,NODE_11226_length_3890_cov_2.65915___827,21,chr1,273.724808314
373,NODE_2030_length_29058_cov_2.44704_B0_start7161,21,chr1,274.800118575
374,NODE_2265_length_27083_cov_2.65657___2356,21,chr1,274.800118575
375,NODE_2265_length_27083_cov_2.65657___4833,21,chr1,274.800118575
376,"NODE_2502_length_25200_cov_2.63465_B0_start14605,14689,14689",21,chr1,274.800118575
377,"NODE_3374_length_20505_cov_2.61392_B0_start6752,13066",21,chr1,274.800118575
378,NODE_3835_length_18550_cov_2.76372___18246,21,chr1,274.800118575
379,"NODE_4721_length_15148_cov_2.86562_B0_start7080,7080",21,chr1,274.800118575
380,"NODE_5817_length_11859_cov_2.71549_B0_start7195,7195,7211,7211",21,chr1,274.800118575
381,"NODE_6756_length_9813_cov_2.45841_B0_start691,784,3512,5601,6805,6805",21,chr1,274.800118575
382,NODE_1688_length_32342_cov_2.60697_B0_start3754,21,chr1,278.842723406
383,"NODE_2569_length_24596_cov_1.54546_B0_start642,642,651,651",21,chr1,278.842723406
384,NODE_3725_length_18992_cov_2.64964_B1_start9069,21,chr1,278.842723406
385,"NODE_3725_length_18992_cov_2.64964_B0_start2730,2730",21,chr1,279.823146976
386,NODE_802_length_46451_cov_2.23202_B0_start41148,21,chr1,284.036164157
387,"NODE_2151_length_28021_cov_2.87315_B0_start2857,9618",21,chr1,284.036164157
388,NODE_2550_length_24793_cov_2.78338_B0_start21782,21,chr1,284.036164157
389,"NODE_2950_length_22480_cov_2.63814_B0_start378,3587,11367,11367",21,chr1,285.016587726
390,NODE_4189_length_17129_cov_2.66359___8588,21,chr1,285.016587726
391,"NODE_99_length_95174_cov_2.74245_B1_start51631,58047,64305,64473",21,chr1,286.958579392
392,"NODE_99_length_95174_cov_2.74245_B0_start35033,35033",21,chr1,288.900571058
393,NODE_8879_length_6376_cov_2.40317_B0_start3364,21,chr1,286.958579392
394,NODE_8323_length_7116_cov_2.69312___4295,21,chr1,288.900571058
395,"NODE_117_length_91106_cov_2.75176_B0_start63125,63181,63708",21,chr1,290.900837788
396,NODE_117_length_91106_cov_2.75176_B1_start80298,21,chr1,291.656423964
397,"NODE_1614_length_33192_cov_2.60552_B0_start8583,9072,20018,20019",21,chr1,290.900837788
398,"NODE_196_length_79586_cov_2.73615_B0_start6278,6278,6300,6300,6439,6522",21,chr1,291.650918641
399,NODE_517_length_56761_cov_2.4678_B0_start19252,21,chr1,291.650921429
400,"NODE_909_length_44208_cov_2.76452_B0_start21242,23143",21,chr1,293.901738275
401,"NODE_837_length_45771_cov_2.63481_B0_start4116,7002,7002,7111,42804,42804",21,chr1,294.863306371
402,"NODE_1102_length_40700_cov_2.60687_B0_start30881,32388,32388",21,chr1,297.805331372
403,NODE_3548_length_19670_cov_2.41121_B0_start9463,21,chr1,298.795462737
404,"NODE_1944_length_29749_cov_2.54827_B0_start19658,23255,27032,27139,29293",21,chr1,299.76636703
405,NODE_422_length_62414_cov_2.63765_B1_start57755,21,chr1,300.709791245
406,NODE_1287_length_37721_cov_2.32276___37446,21,chr1,302.633105286
407,NODE_5316_length_13196_cov_2.70688___3749,21,chr1,300.709791245
408,NODE_5316_length_13196_cov_2.70688___3805,21,chr1,300.709791245
409,"NODE_1162_length_39610_cov_2.71272_B0_start10795,10795,27767",21,chr1,302.633105286
410,"NODE_1484_length_35024_cov_2.60623_B0_start1273,8801",21,chr1,302.633105286
411,"NODE_3987_length_17960_cov_2.77805_B0_start15693,15693,15693",21,chr1,302.633105286
412,"NODE_1072_length_41384_cov_2.62061_B0_start12524,12524,18128,18392",21,chr1,303.585515035
413,"NODE_623_length_52000_cov_2.37313_B2_start51591,51718",21,chr1,304.537924784
414,"NODE_623_length_52000_cov_2.37313_B1_start47628,47699,47934",21,chr1,305.537958119
415,"NODE_623_length_52000_cov_2.37313_B0_start11743,11743,39884,41164",21,chr1,306.568922479
416,NODE_7755_length_7977_cov_1.93265___6028,21,chr1,304.537924784
417,NODE_7755_length_7977_cov_1.93265___6030,21,chr1,304.537924784
418,NODE_7755_length_7977_cov_1.93265___6219,21,chr1,304.537924784
419,"NODE_756_length_47676_cov_2.38193_B2_start34934,34934,34974,34974",21,chr1,306.568922479
420,"NODE_798_length_46521_cov_2.39967_B1_start19446,19772",21,chr1,306.568922479
421,"NODE_762_length_47511_cov_2.59074_B0_start17514,17703",21,chr1,307.118790134
422,NODE_2830_length_23123_cov_2.34139_B0_start16181,21,chr1,307.323429821
423,NODE_3500_length_19911_cov_2.43718_B0_start11269,21,chr1,307.788683854
424,NODE_902_length_44344_cov_2.55369___8571,21,chr1,309.51094748
425,"NODE_3760_length_18853_cov_2.61393_B0_start10007,10007",21,chr1,309.51094748
426,NODE_989_length_42670_cov_2.64411_B0_start27094,21,chr1,310.919491329
427,NODE_1690_length_32304_cov_2.73441_B0_start10760,21,chr1,311.899914898
428,NODE_2077_length_28708_cov_2.6904_B0_start21103,21,chr1,312.870819191
429,NODE_2077_length_28708_cov_2.6904_B1_start26687,21,chr1,313.823228939
430,NODE_371_length_65195_cov_2.62584___61899,21,chr1,313.823228939
432,NODE_1753_length_31594_cov_2.84599_B0_start30222,21,chr1,313.823228939
433,NODE_371_length_65195_cov_2.62584___31064,21,chr1,321.921695337
434,NODE_371_length_65195_cov_2.62584___31140,21,chr1,321.921695337
435,"NODE_1108_length_40516_cov_2.69388_B0_start11042,15206,15206,28531,28531,28635",21,chr1,321.921695337
436,"NODE_1849_length_30629_cov_2.47653_B0_start18129,18129",21,chr1,322.83915227
437,NODE_2757_length_23558_cov_2.29404_B0_start18410,21,chr1,327.319760204
438,NODE_7750_length_7979_cov_2.2752___6668,21,chr1,327.319760204
439,"NODE_583_length_53489_cov_2.53361_B0_start32269,32269,32567,48524",21,chr1,329.592878908
440,NODE_3582_length_19543_cov_2.45314_B0_start8541,21,chr1,329.592878908
441,"NODE_2205_length_27610_cov_1.96784_B0_start2798,2798,3820,3959,4203,15002,15002",21,chr1,332.593779395
442,NODE_3292_length_20858_cov_2.62272_B1_start19330,21,chr1,332.593779395
443,"NODE_3292_length_20858_cov_2.62272_B0_start10204,10204",21,chr1,333.614222976
444,NODE_5797_length_11896_cov_2.36346___4804,21,chr1,332.593779395
445,NODE_5797_length_11896_cov_2.36346___8189,21,chr1,332.593779395
446,"NODE_9208_length_5978_cov_2.67293_B0_start2238,2294,2553",21,chr1,332.593779395
447,NODE_2154_length_28001_cov_2.53501___14980,21,chr1,333.614222976
448,NODE_2154_length_28001_cov_2.53501___14982,21,chr1,333.614222976
449,"NODE_6005_length_11417_cov_2.37994_B0_start4555,4555",21,chr1,333.614222976
450,"NODE_1557_length_33966_cov_2.61638_B0_start12716,22107,22111,22303",21,chr1,335.719797244
451,NODE_2855_length_22970_cov_2.58463_B0_start7221,21,chr1,336.882809636
452,NODE_2855_length_22970_cov_2.58463_B1_start21394,21,chr1,337.606813643
453,NODE_1837_length_30798_cov_2.51715___3159,21,chr1,337.606813643
456,NODE_1837_length_30798_cov_2.51715___30394,21,chr1,337.606813643
458,NODE_1837_length_30798_cov_2.51715___30503,21,chr1,337.606813643
460,NODE_3310_length_20778_cov_2.37095_B0_start7339,21,chr1,337.606813643
461,"NODE_5517_length_12622_cov_2.37347_B0_start328,610",21,chr1,337.606813643
462,NODE_6846_length_9662_cov_2.26575_B0_start1780,21,chr1,338.637778003
463,"NODE_1188_length_39259_cov_2.49305_B0_start13536,18584,26278,33655",21,chr1,343.796989815
464,"NODE_1505_length_34703_cov_2.77527_B0_start28188,32787,33786,33815,34292",21,chr1,343.796989815
465,"NODE_8948_length_6292_cov_3.10942_B0_start3133,3133",21,chr1,344.916748748
466,"NODE_1906_length_30058_cov_2.75453_B0_start1524,2560",21,chr1,345.084521453
467,NODE_290_length_71363_cov_2.41494___31646,21,chr1,345.649053399
468,NODE_290_length_71363_cov_2.41494___31728,21,chr1,345.649053399
470,"NODE_1548_length_34102_cov_2.46267_B0_start5269,5269",21,chr1,345.649053399
471,NODE_1692_length_32300_cov_2.28156___882,21,chr1,345.649053399
473,NODE_1696_length_32240_cov_2.36012___12084,21,chr1,345.649053399
474,NODE_1800_length_31105_cov_2.30208___5441,21,chr1,345.649053399
475,"NODE_3130_length_21620_cov_2.18737_B0_start2549,2551",21,chr1,345.649053399
476,"NODE_4636_length_15450_cov_2.27761_B0_start8428,8428",21,chr1,345.649053399
477,NODE_4819_length_14760_cov_2.79641___10688,21,chr1,345.649053399
479,"NODE_4848_length_14661_cov_2.05744_B0_start2382,2383",21,chr1,345.649053399
480,NODE_4925_length_14393_cov_2.4665_B0_start6149,21,chr1,345.649053399
481,NODE_6395_length_10561_cov_2.58661_B0_start4499,21,chr1,345.649053399
482,NODE_6665_length_10029_cov_2.50545_B0_start712,21,chr1,345.649053399
483,"NODE_2725_length_23706_cov_2.698_B0_start20276,20517,20744",21,chr1,357.468492302
484,NODE_3280_length_20917_cov_2.34414___4185,21,chr1,357.468492302
485,NODE_3280_length_20917_cov_2.34414___4506,21,chr1,357.468492302
486,NODE_3280_length_20917_cov_2.34414___4528,21,chr1,357.468492302
487,NODE_6008_length_11413_cov_2.14765___6168,21,chr1,357.468492302
488,NODE_6008_length_11413_cov_2.14765___6224,21,chr1,357.468492302
489,NODE_6008_length_11413_cov_2.14765___6238,21,chr1,357.468492302
490,NODE_8238_length_7228_cov_2.52709___339,21,chr1,357.468492302
491,"NODE_3708_length_19041_cov_2.28761_B0_start12290,12322",21,chr1,360.009279959
492,"NODE_632_length_51464_cov_2.41232_B0_start17123,17162,17162,17192,17192",21,chr1,360.766390692
493,"NODE_716_length_48572_cov_2.77351_B0_start8082,40533",21,chr1,360.766390692
494,"NODE_2927_length_22611_cov_2.59107_B0_start8122,16535,22098",21,chr1,360.766390692
495,NODE_5329_length_13164_cov_2.61038_B0_start2337,21,chr1,360.766390692
496,"NODE_7473_length_8519_cov_2.15174_B0_start7439,7439",21,chr1,360.766390692
497,"NODE_1403_length_36216_cov_2.8147_B0_start8809,17102",21,chr1,361.756522056
498,NODE_1052_length_41603_cov_2.44732_B0_start16383,15,chr2,0
499,"NODE_1192_length_39218_cov_2.85402_B1_start27308,27417,27417,30979",15,chr2,0
500,NODE_1192_length_39218_cov_2.85402_B0_start23964,15,chr2,0.970904292855
501,"NODE_2028_length_29062_cov_2.66554_B0_start12536,12624,21231,21231,22948,23063",15,chr2,0.0
502,NODE_7731_length_8011_cov_3.04779_B0_start1341,15,chr2,0.0
503,"NODE_30325_length_809_cov_0.919825_B0_start453,453,544,544",15,chr2,0.0
504,"NODE_1664_length_32575_cov_3.10157_B0_start2098,2098",15,chr2,0.970904292855
505,"NODE_1664_length_32575_cov_3.10157_B1_start13626,13659,20785,20785",15,chr2,1.96103565766
506,NODE_3191_length_21333_cov_3.01872_B0_start11252,15,chr2,1.96103565766
507,"NODE_3122_length_21673_cov_2.92784_B0_start4892,11231,11588",15,chr2,2.9134454062
508,"NODE_714_length_48576_cov_2.80928_B0_start28008,28008,37477,37477,48256",15,chr2,4.80046180534
509,"NODE_3499_length_19913_cov_2.74371_B0_start6112,6112,6136,6136,6201",15,chr2,5.7713660982
510,NODE_410_length_62981_cov_2.62038_B2_start13897,15,chr2,10.6138573977
511,"NODE_410_length_62981_cov_2.62038_B1_start8856,8856",15,chr2,11.5942809671
512,NODE_410_length_62981_cov_2.62038_B0_start3551,15,chr2,12.5747045365
513,"NODE_3486_length_19959_cov_2.59679_B0_start19444,19444",15,chr2,10.6138573977
514,"NODE_70_length_103448_cov_2.72887_B2_start94741,94741",15,chr2,13.6858613758
515,NODE_4109_length_17506_cov_2.90163_B0_start16698,15,chr2,13.6858613758
516,NODE_4765_length_14967_cov_2.86041_B0_start7391,15,chr2,13.6858613758
517,NODE_1137_length_40093_cov_2.82857___21450,15,chr2,15.0372949952
518,NODE_1411_length_36148_cov_2.93257_B0_start35203,15,chr2,15.0372949952
519,"NODE_498_length_58280_cov_2.76771_B1_start37572,40593,40593,57370,57370",15,chr2,18.9997635779
520,"NODE_929_length_43722_cov_2.81082_B0_start15467,15676,20699,25307,42734,42768",15,chr2,21.752752437
521,"NODE_3050_length_22010_cov_3.01832_B0_start2307,2395,11742",15,chr2,21.752752437
522,NODE_4118_length_17463_cov_2.71586_B0_start6545,15,chr2,24.5572257696
523,"NODE_11100_length_3990_cov_2.5172_B0_start1488,1607",15,chr2,24.5572257696
524,NODE_1472_length_35186_cov_2.90169_B0_start28444,15,chr2,26.4442421687
525,"NODE_3386_length_20452_cov_2.94289_B0_start9464,16434",15,chr2,26.4442421687
526,NODE_2929_length_22590_cov_2.62109_B0_start14729,15,chr2,28.9447631974
527,"NODE_5151_length_13653_cov_2.6439_B0_start11856,12115,12115,12192",15,chr2,28.9447631974
528,NODE_11659_length_3540_cov_2.34797_B0_start194,15,chr2,28.9447631974
529,"NODE_3674_length_19169_cov_2.53843_B1_start18589,18589,18674,18674",15,chr2,30.9057988551
530,"NODE_3674_length_19169_cov_2.53843_B0_start1935,1935,1951,1951",15,chr2,33.0566681093
531,NODE_1654_length_32665_cov_2.55565_B0_start30502,15,chr2,33.0566681093
532,NODE_8964_length_6267_cov_2.38949___885,15,chr2,33.0566681093
533,NODE_7419_length_8615_cov_2.4337_B0_start6494,15,chr2,33.6004248191
534,NODE_8911_length_6335_cov_2.11832_B0_start1247,15,chr2,33.6033328262
535,NODE_392_length_63907_cov_2.63657_B0_start12966,15,chr2,34.1678249485
536,"NODE_528_length_56149_cov_2.60467_B0_start15191,15191,15228,15228,15660",15,chr2,35.2789817878
537,"NODE_528_length_56149_cov_2.60467_B1_start41420,41420,41420",15,chr2,36.3428517101
538,NODE_1064_length_41447_cov_2.7287_B0_start9801,15,chr2,36.3428517101
539,"NODE_1064_length_41447_cov_2.7287_B1_start22527,25721",15,chr2,38.3431184408
540,"NODE_43_length_122461_cov_2.78553_B3_start119556,119556",15,chr2,40.3635953577
541,NODE_43_length_122461_cov_2.78553_B2_start111802,15,chr2,41.3737307236
542,NODE_3062_length_21941_cov_2.66251___2286,15,chr2,40.3635953577
543,NODE_3062_length_21941_cov_2.66251___20652,15,chr2,43.297044765
544,NODE_3062_length_21941_cov_2.66251___20654,15,chr2,43.297044765
545,NODE_3062_length_21941_cov_2.66251___20778,15,chr2,43.297044765
546,NODE_9606_length_5499_cov_2.13839___3285,15,chr2,40.3635953577
547,NODE_9606_length_5499_cov_2.13839___3349,15,chr2,40.3635953577
548,NODE_5284_length_13260_cov_2.89982_B0_start1742,15,chr2,43.297044765
549,NODE_8585_length_6743_cov_2.21601___5637,15,chr2,43.297044765
553,"NODE_5443_length_12801_cov_2.47444_B0_start3709,3709",15,chr2,44.2586128614
554,"NODE_5701_length_12179_cov_2.38114_B0_start1665,1665",15,chr2,44.7560651612
555,NODE_2794_length_23345_cov_2.58617_B0_start6593,15,chr2,45.2586461967
556,NODE_7026_length_9295_cov_2.4698_B0_start7159,15,chr2,45.2586461967
557,"NODE_359_length_66421_cov_2.61847_B0_start30210,30232",15,chr2,46.2790897783
558,"NODE_2920_length_22646_cov_2.28544_B1_start20697,20697,20759,20759",15,chr2,46.2790897783
559,NODE_3368_length_20554_cov_2.73638___11555,15,chr2,46.2790897783
560,NODE_3368_length_20554_cov_2.73638___11563,15,chr2,46.2790897783
561,NODE_4804_length_14819_cov_2.25837_B0_start5150,15,chr2,46.2790897783
562,"NODE_9054_length_6161_cov_2.473_B0_start1255,1279,1351,1351,1407,1407",15,chr2,46.2790897783
563,"NODE_108_length_92224_cov_2.38576_B0_start3786,3844,4307,4819,4918",15,chr2,48.259546683
564,NODE_7803_length_7889_cov_2.39209___2155,15,chr2,48.259546683
565,NODE_271_length_73337_cov_2.56884_B0_start17746,15,chr2,50.1289232866
566,NODE_805_length_46433_cov_2.77987_B0_start8950,15,chr2,51.054875675
567,"NODE_1417_length_36015_cov_2.76847_B0_start11353,11690,26153,26234,26234,26302,31339",15,chr2,51.054875675
568,NODE_2738_length_23655_cov_2.72977_B0_start125,15,chr2,51.054875675
569,NODE_5331_length_13161_cov_2.53835___4360,15,chr2,51.054875675
570,NODE_5618_length_12354_cov_2.62881___8579,15,chr2,51.054875675
571,"NODE_7945_length_7682_cov_2.48313_B0_start4899,5084",15,chr2,51.054875675
572,NODE_9909_length_5171_cov_2.74267_B0_start4765,15,chr2,52.134013297
573,NODE_12391_length_3035_cov_2.3853_B0_start2201,15,chr2,54.3894443999
574,"NODE_232_length_76832_cov_2.6937_B0_start26817,44262,50310,66430,66430,68589,72631,72642",15,chr2,56.6625631037
575,"NODE_636_length_51417_cov_2.7935_B0_start47206,49506",15,chr2,56.6625631037
576,NODE_1875_length_30300_cov_2.44855_B0_start17227,15,chr2,56.6625631037
577,"NODE_26_length_142897_cov_2.69344_B0_start60820,60951,61000,62198,72598,93917,103137,127479,127516,136951,136951,136951,137176",15,chr2,57.7615084397
578,NODE_2094_length_28511_cov_2.63805_B0_start19676,15,chr2,59.5965767822
579,NODE_8276_length_7179_cov_2.26927_B0_start4112,15,chr2,59.5965767822
580,"NODE_57_length_112325_cov_2.89674_B1_start56026,66134,72768,72768",15,chr2,60.0594713239
581,"NODE_57_length_112325_cov_2.89674_B0_start37970,38003,38119,55808,55825,55920",15,chr2,60.5311834328
582,NODE_8067_length_7477_cov_2.94792___527,15,chr2,60.5311834328
584,"NODE_4166_length_17233_cov_2.7391_B0_start10837,10837,12711",15,chr2,63.444628839
585,"NODE_4135_length_17379_cov_2.93278_B1_start9692,9692",15,chr2,64.3970385875
586,"NODE_4135_length_17379_cov_2.93278_B0_start2557,2557",15,chr2,65.5081954268
587,NODE_15135_length_1867_cov_2.96617_B0_start521,15,chr2,65.5081954268
588,NODE_539_length_55704_cov_3.04188_B0_start15107,15,chr2,66.619352266
589,"NODE_1071_length_41392_cov_2.91815_B0_start10727,10727,27391,32973,41187",15,chr2,66.619352266
590,"NODE_322_length_69116_cov_3.10652_B1_start62166,64905",15,chr2,67.9527646201
591,NODE_322_length_69116_cov_3.10652_B0_start22550,15,chr2,69.2861769742
592,NODE_546_length_55376_cov_2.79714_B0_start4734,15,chr2,67.9527646201
593,NODE_2299_length_26785_cov_2.86648_B0_start118,15,chr2,67.9527646201
594,"NODE_3150_length_21545_cov_2.79951_B0_start11365,11411",15,chr2,67.9527646201
595,NODE_5275_length_13300_cov_2.79009___1343,15,chr2,67.9527646201
596,"NODE_1786_length_31306_cov_2.82218_B2_start30988,30988",15,chr2,70.2036339076
